"epci2018";"Indic";"valeur_b100";"valeur";"valeur_france";"Indicateur";"Unite";"Indicateur_s"
"200066108";"FOR_2";121,193931572239;65,2816813172115;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066116";"FOR_2";124,194688613364;66,8980532124689;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066124";"FOR_2";101,571759101633;54,7121058165279;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066132";"FOR_2";133,837851199242;72,0923880991636;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066140";"FOR_2";112,56062836671;60,6313119359502;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066157";"FOR_2";123,270132347552;66,4000366309324;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066165";"FOR_2";112,364729462028;60,5257900694678;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066173";"FOR_2";121,696130817792;65,5521933030892;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066223";"FOR_2";105,754836988923;56,9653403970098;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066231";"FOR_2";109,036517324678;58,7330329463354;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066280";"FOR_2";123,837896695067;66,7058655673894;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066322";"FOR_2";118,932081218825;64,0633249849826;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066330";"FOR_2";105,93394463047;57,0618175706213;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066348";"FOR_2";103,731917349295;55,8756852176517;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066355";"FOR_2";106,768275453153;57,511233792811;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066363";"FOR_2";107,631948783419;57,9764554947329;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066371";"FOR_2";111,254660501889;59,927846202512;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066389";"FOR_2";114,744552020597;61,8076926849256;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066405";"FOR_2";105,948820365837;57,0698304554498;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066413";"FOR_2";121,950745969449;65,6893429521963;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066462";"FOR_2";120,626315868121;64,97593244822;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066512";"FOR_2";111,178088059625;59,8866000963028;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066520";"FOR_2";119,354013135962;64,2906005968447;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066553";"FOR_2";118,231140702526;63,6857600787717;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066561";"FOR_2";114,451462481736;61,6498186261744;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066587";"FOR_2";107,941600852162;58,1432510381126;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066603";"FOR_2";122,634758528732;66,057789534734;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066637";"FOR_2";119,757229390957;64,5077949292591;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066645";"FOR_2";124,326568032316;66,9690906818261;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066652";"FOR_2";99,4590131386719;53,5740652655781;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066660";"FOR_2";111,366681291421;59,9881867277202;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066678";"FOR_2";116,102967374427;62,5394095050227;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066710";"FOR_2";105,860857090789;57,0224486235808;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066728";"FOR_2";89,1434775388642;48,0175534922011;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066744";"FOR_2";114,731964361019;61,8009122828834;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066751";"FOR_2";117,945699189293;63,5320056650004;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066769";"FOR_2";107,875503702995;58,1076474978035;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066777";"FOR_2";118,366139953679;63,758478060419;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066785";"FOR_2";115,179547428274;62,0420050074157;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066793";"FOR_2";81,2035999495998;43,740701080898;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066801";"FOR_2";125,31365941648;67,5007920990176;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066819";"FOR_2";95,1137670008352;51,233477994127;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066827";"FOR_2";112,751103709039;60,7339123750601;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066835";"FOR_2";124,623429354227;67,1289964292591;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066850";"FOR_2";119,031634899776;64,1169500435104;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066868";"FOR_2";108,393033016483;58,3864170968844;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066876";"FOR_2";110,462506340951;59,5011486375631;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066884";"FOR_2";104,421996430225;56,2473995606101;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066892";"FOR_2";125,994723318209;67,8676503732935;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066918";"FOR_2";110,784957389907;59,6748384118384;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066926";"FOR_2";93,7768866644738;50,5133611124862;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066975";"FOR_2";77,7030370851597;41,8551064279098;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067023";"FOR_2";115,864496792914;62,4109562045656;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067031";"FOR_2";133,649277166642;71,9908118094832;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067049";"FOR_2";97,5985411191538;52,5719132609179;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067064";"FOR_2";125,485444845423;67,5933251283671;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067072";"FOR_2";112,182608212256;60,4276896016107;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067080";"FOR_2";116,779569733238;62,9038645482197;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067106";"FOR_2";93,39789349952;50,3092146614639;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067114";"FOR_2";107,720675545274;58,0242485823616;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067122";"FOR_2";107,779736863273;58,0560622391162;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067130";"FOR_2";123,555878307776;66,5539550365081;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067155";"FOR_2";103,070713390287;55,5195245949397;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067163";"FOR_2";108,64658226901;58,5229925944113;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067171";"FOR_2";122,05527742176;65,7456493106819;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067189";"FOR_2";122,681882255828;66,0831729519959;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067197";"FOR_2";101,902872796325;54,8904617656768;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067205";"FOR_2";113,964555971977;61,3875441443661;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067213";"FOR_2";97,8282625201943;52,6956537741592;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067221";"FOR_2";115,838884444236;62,3971599924739;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067239";"FOR_2";92,9214942016026;50,0525999387387;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067247";"FOR_2";99,7983855209465;53,7568697956408;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067254";"FOR_2";89,6568365598552;48,2940767436122;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067262";"FOR_2";108,970888169574;58,6976814932302;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067288";"FOR_2";115,933213663089;62,4479708699177;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067296";"FOR_2";91,4319359065718;49,2502423564892;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067304";"FOR_2";127,744311113242;68,810074068854;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067320";"FOR_2";92,308100850381;49,7221927248042;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067346";"FOR_2";107,302036585421;57,7987467374299;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067361";"FOR_2";103,438065583233;55,7174005816328;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067379";"FOR_2";126,84127864949;68,3236513845416;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067429";"FOR_2";126,980446419441;68,3986147584473;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067437";"FOR_2";103,058091240649;55,5127256146648;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067445";"FOR_2";96,1041562490438;51,7669558212987;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067452";"FOR_2";87,2480418967838;46,9965681677847;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067460";"FOR_2";122,540204985004;66,0068578236406;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067478";"FOR_2";105,983822984033;57,0886847803875;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067486";"FOR_2";114,768429681952;61,8205544995307;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067502";"FOR_2";123,397095685636;66,4684260302053;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067510";"FOR_2";125,419347617333;67,5577215455463;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067544";"FOR_2";123,965876037561;66,774802242217;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067551";"FOR_2";90,7410648353431;48,8781014042308;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067593";"FOR_2";121,044688730532;65,2012909585131;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067627";"FOR_2";96,3918680019272;51,9219331103369;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067635";"FOR_2";95,5286943324373;51,4569805530427;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067643";"FOR_2";111,683510516783;60,1588482802728;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067650";"FOR_2";115,20790526668;62,0572800904633;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067668";"FOR_2";122,812492388811;66,1535267144953;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067676";"FOR_2";122,850069552168;66,1737678302942;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067684";"FOR_2";117,377429664845;63,2259046126121;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067692";"FOR_2";122,491495064692;65,9806199959415;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067700";"FOR_2";131,866954473771;71,0307553072227;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067742";"FOR_2";94,2916552832341;50,7906436503662;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067759";"FOR_2";126,57060085771;68,1778495187764;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067767";"FOR_2";109,856495992613;59,1747183128601;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067783";"FOR_2";118,53919210499;63,8516934157312;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067791";"FOR_2";95,9052321284403;51,6598044080301;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067817";"FOR_2";108,708033209884;58,5560934327678;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067825";"FOR_2";92,4398102378778;49,7931386059181;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067841";"FOR_2";124,526399887522;67,0767310506082;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067866";"FOR_2";96,3085800403397;51,8770696580553;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067874";"FOR_2";111,107010078176;59,848313607256;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067882";"FOR_2";127,328226489904;68,585948129301;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067890";"FOR_2";125,053320472913;67,3605593024748;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067908";"FOR_2";114,961976868795;61,9248096021369;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067916";"FOR_2";125,55309179301;67,629763474885;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200067924";"FOR_2";106,409320088475;57,3178807971621;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
